data
490.182
504.508
491.959
506.661
501.248
494.354
499.967
506.536
495.036
504.16
494.287
500.013
505.41
494.823
501.109
499.833
500.237
505.318
494.484
500.029
505.473
493.136
501.331
500.064
499.974
499.358
500.537
504.818
495.278
