,data
0,1.2708447321266063
1,1.8283710221113973
2,1.192896375336534
3,2.5851813046850376
4,1.3478597292092003
5,2.0562107705049364
6,2.113315269959381
7,1.9601268232239941
8,2.390842442577455
9,1.76437153165026
10,0.9915184896506309
11,2.282015020409758
12,0.8509755830413293
13,1.018961705607847
14,1.0093797418253636
15,0.955885810787719
16,1.6520824968224208
17,1.3860832142680983
18,2.2366169953805235
19,2.0874461077795763
20,1.5023161488242411
21,1.817217731610142
22,0.7454706616692449
23,1.0012654894643793
24,1.1752749507819273
25,1.3625283956840584
26,1.4942895630367943
27,1.9748705910057336
28,1.143818262958803
29,2.4418295489142876
