data
498.439
499.784
500.004
499.801
500.087
498.74
501.237
499.046
501.124
499.754
500.521
499.56
539.451
460.646
500.061
499.758
561.044
439.447
499.722
500.267
529.555
470.114
499.967
499.866
500.085
500.077
500.159
499.852
500.009
