duration
397.124352
284.136704
233.48300799999998
223.258624
235.966976
288.038144
237.299712
279.741184
219.20563199999998
237.847808
274.621696
208.476416
239.241984
218.53824
208.097536
216.887552
208.78464
217.253888
221.184768
291.366656
219.11372799999998
242.105856
220.79513599999999
220.74956799999998
248.903424
198.13836799999999
279.504896
230.601472
289.215232
236.726272
232.59929599999998
240.178944
213.05087999999998
217.69088
200.31257599999998
226.26559999999998
237.349888
218.571776
180.250624
209.511936
237.46406399999998
209.63891199999998
205.73824
235.260672
230.999296
241.770752
227.32927999999998
234.0608
279.709696
302.651136
238.552064
240.128512
229.504
269.934592
214.837248
231.610112
223.338752
252.574976
215.567616
227.229184
281.0048
190.435072
208.56575999999998
220.34688
245.90873599999998
220.809216
250.344192
253.68959999999998
255.22816
284.852224
222.038784
292.816128
227.63776
241.28921599999998
217.73056
238.471936
241.168896
227.14547199999998
230.19955199999998
225.785856
226.05721599999998
212.886528
221.1008
269.689344
259.20384
224.804352
228.00256
224.684544
210.126592
209.10233599999998
303.702784
244.976128
310.292736
262.252032
205.388544
254.443008
239.82617599999998
252.747008
243.934464
256.274176
