,data
0,1.260282989597279
1,0.2794516631380537
2,2.5175261655834342
3,1.88568633042962
4,1.8711856480747582
5,1.6808288615197218
6,2.5317874386139505
7,0.9575454581965028
8,1.4811021626754153
9,0.5748214238460376
10,1.6207475282635253
11,1.3640698948747925
12,1.3265288073140926
13,1.7249065469510219
14,1.8914003100838497
15,1.6375898398405235
16,2.7578128276969767
17,1.0322836887722189
18,1.0002603604922666
19,1.3911738250649286
20,1.5497023111595205
21,1.469944135836076
22,1.632964959679726
23,1.165114731955209
24,0.841965361497262
25,1.5460126295580887
26,1.3385604860815554
27,0.8821377007018538
28,1.8008876694974127
29,2.0416696671368406
