data
2.01879
1.59105
1.43678
1.31102
1.51281
1.46167
1.35588
1.25828
1.2649
1.37578
1.32801
1.32852
1.32849
1.36788
1.6242
1.36769
1.2674
2.36683
1.39709
1.40353
1.28286
1.50516
1.36897
1.39591
1.31348
1.31335
1.16522
1.31517
1.29469
1.25834
