,data
0,2.1905870306240667
1,-0.5230449827478871
2,2.2018579454550147
3,1.43339840090529
4,2.4961879348959752
5,2.64054831001306
6,1.2917066506312176
7,0.9471919626609441
8,2.217872448988969
9,0.4336578873661092
10,1.1316009823185287
11,1.084071205435649
12,1.821369116659143
13,1.389841593629133
14,1.1438919614534417
15,2.3889139868462133
16,1.466225070392459
17,1.6370905216437073
18,1.1545065623008477
19,1.5030628836510798
20,3.007632318890109
21,2.0813401540717886
22,0.795581778969945
23,1.2089901126783065
24,1.0062069389542334
25,2.090544255941799
26,0.4308318640727711
27,1.0496939534164376
28,1.766291166551467
29,0.7145226701542611
30,0.36055306240185603
31,0.11118672917390393
32,3.055720886849822
33,3.188212539674549
34,1.6637396462110667
35,0.632543105916314
36,1.1326650030901553
37,2.104020803201826
38,-0.046466696393732354
39,1.750577398672268
40,1.6585964981377623
41,1.544194321671922
42,0.6945444091669416
43,1.4780225520127401
44,3.1264423777899566
45,1.7452436453094182
46,1.2973745286932448
47,1.4200767701463552
48,1.8332358987083954
49,0.81838112276272
50,1.4550265184545368
51,1.3149130614415712
52,1.42062496343723
53,1.6729632331846847
54,1.3160524031045788
55,2.088864566992184
56,1.644716687139739
57,2.6577529355413363
58,2.008346326499984
59,1.9057303371245307
