,data
0,0.869447133160888
1,0.5402155638782967
2,1.2853251111007706
3,0.8719184650170225
4,0.800257007361415
5,0.639922732130199
6,0.5848546466523756
7,0.5232264657282364
8,0.5630421396736449
9,0.7279973786796766
10,0.8052608523350558
11,0.7465269983366086
12,0.6957170970351032
13,0.8992357501652134
14,0.3833771218752946
15,0.8324755984758757
16,1.0382629926610702
17,0.8229818932794355
18,0.8534416821769986
19,0.6131923749109751
20,0.777063485560991
21,0.6960203335985465
22,0.8096306509123304
23,0.6052310927214628
24,0.7032914044215951
25,0.8158939685915015
26,0.5203460931337431
27,0.8071142156133955
28,0.9909516206128965
29,0.6670994930299887
