,data
0,3.1226940924806863
1,2.7446585126139302
2,3.795463544316817
3,1.249427539558735
4,1.26121335124754
5,1.7962191898036264
6,1.941852112028641
7,3.666839951364503
8,1.4010069495047484
9,1.877565294274357
10,3.1315554929563176
11,3.301124372356485
12,3.005575002592901
13,0.06035997656758019
14,2.70285770318125
15,1.7545991116798745
16,0.5483897879458897
17,1.9679519536574421
18,3.057058566682333
19,2.816314717464226
20,3.367956424194145
21,1.867206096524247
22,1.208713910561461
23,0.5511331425997188
24,1.9852720911885493
25,1.475383851626077
26,3.6881629983680337
27,0.04179663724270766
28,3.1433476225001753
29,2.129690361946121
