data
474.374
493.811
499.929
499.673
505.266
498.279
497.968
502.362
507.722
495.454
491.607
500.96
498.641
501.639
506.133
494.233
506.981
496.769
504.263
496.693
505.296
493.416
498.832
493.653
506.999
501.268
503.568
503.465
494.067
