,data
0,1.4032551130550652
1,1.3552087254526373
2,0.3158135525167125
3,2.0275182079645715
4,0.3298247743094681
5,0.9993737000461548
6,0.8855860316600878
7,0.592070848857304
8,1.651089922505645
9,1.5741744547550462
10,2.1453671792462066
11,0.27365576552374893
12,1.2362277631452843
13,1.4949740916297047
14,0.7908867402327735
15,0.294474751750175
16,0.5102108647369658
17,1.8310966800912691
18,0.9562085673333035
19,0.742949176172644
20,1.0845252812070407
21,1.3267339142488972
22,1.4959903260715017
23,0.3646741186037096
24,0.9451489321046557
25,1.1497594941095812
26,0.8298172972098593
27,1.5656030202170144
28,1.6131572535913945
29,0.8157252581914418
