data
13.3607
8.35196
7.21118
6.39703
4.82624
3.6901
5.34784
5.00336
8.11775
4.07708
6.20628
5.08611
6.12865
8.10991
3.35148
6.17703
2.92463
5.3889
9.81251
4.9257
6.70792
5.15075
6.39812
5.81482
7.55035
4.75856
4.74368
6.22379
6.99035
5.68708
