data
198.512
301.036
198.621
301.434
198.35
301.565
198.493
301.656
198.8
301.017
198.504
301.447
198.682
301.397
198.467
301.533
198.501
301.489
198.541
301.576
198.339
301.622
198.554
301.563
198.475
301.378
198.688
301.445
198.291
301.611
198.443
301.524
198.392
301.614
198.48
301.58
198.294
301.579
198.563
301.439
198.423
301.535
198.794
301.424
198.33
301.55
198.671
301.349
198.292
301.704
198.585
301.36
198.589
301.537
198.594
301.236
198.862
301.193
