,data
0,1.0137164642222896
1,1.9964041564472352
2,1.5805803457089025
3,0.6646564064620508
4,1.764521942538612
5,1.7949085423692288
6,0.7530673815339741
7,1.6732400964246155
8,0.7475691075796125
9,2.393074244529595
10,1.272446775785001
11,2.39746810321964
12,2.3046662128367927
13,1.556348140930036
14,2.2073376550001926
15,3.6000650676690222
16,-0.005691227292911494
17,2.8754547515611506
18,3.045416039503212
19,1.0098803265444034
20,1.923689357640764
21,0.4218100056185379
22,2.596043897445661
23,1.9037839361056768
24,2.113528243389363
25,1.1328352329225142
26,0.6301007795351969
27,3.3305887027095817
28,0.5397948077485895
29,0.8971110738116165
30,1.7790365468628173
31,1.0554347318733825
32,0.6879041731979725
33,1.2292247467936492
34,1.443921672538183
35,2.9956366326758443
36,2.061586682239619
37,2.2452314669342868
38,2.498815842431382
39,2.053416288822537
40,1.356378480400418
41,2.796353762366098
42,1.844088409083649
43,-0.21811804920285982
44,1.942836268493953
45,0.862783696751998
46,1.056196748525507
47,2.3231576632781783
48,1.9004160371996175
49,2.0272933481108484
50,1.3339822675082695
51,2.3046463200776093
52,2.446995637355956
53,2.124740893583577
54,2.4380820648894455
55,1.654898210198518
56,2.774909537745528
57,2.4236989787714878
58,1.0526836513414604
59,2.301150367149975
