,data
0,1.6609311173114762
1,0.453720058299673
2,2.7522528598196088
3,2.1482197038002027
4,2.4311422904404805
5,2.0940390865219487
6,3.7333789308391374
7,0.6399007703594659
8,2.641091584083151
9,2.4867932754894397
10,0.7553958456423076
11,2.1231451785319715
12,2.0802662641358367
13,2.9295160545813452
14,2.6479776323257207
15,2.583188794735718
16,-0.7652607106215954
17,3.5369306145153216
18,1.6319160335052167
19,0.0072589272784009395
20,1.203018945175077
21,0.9332720568599597
22,2.6705667713239443
23,4.11998799111471
24,0.1501568645980882
25,1.5937404327580609
26,2.4796543085890375
27,1.1313338820093157
28,2.974429137242032
29,3.4941219174293368
