,data
0,3.823752615111653
1,3.041408005987902
2,1.4678775273468438
3,2.3698228608590886
4,1.9776350232769362
5,1.0593593038855609
6,2.61996038390693
7,3.1464332063123983
8,1.0462878885091493
9,3.708705311886219
10,2.255514844884681
11,3.8617100278074057
12,2.8629187413973742
13,0.21721746695797783
14,4.02443995365656
15,2.783754151223058
16,3.9245943232544125
17,1.7628042081920787
18,1.7759480568067525
19,3.133071432741889
20,3.3182894981442077
21,5.265508864732271
22,0.25126798910332804
23,2.2070285713010156
24,0.9219345586051997
25,2.702358193107454
26,5.203002789733147
27,2.8881018328511505
28,2.338685614554205
29,5.303077781194787
