duration
512.2496
59.048704
60.400895999999996
59.84768
60.49408
59.437568
59.780096
59.990528
58.96064
56.514047999999995
59.582207999999994
59.792128
59.980287999999994
59.905536
60.0192
59.356159999999996
59.804159999999996
59.492352
60.125184
61.972224
60.449791999999995
60.774912
59.992576
60.194303999999995
59.862016
60.626687999999994
60.246784
59.92576
60.531456
61.277696
60.804095999999994
64.23987199999999
63.956736
64.104192
64.224256
64.25856
64.584192
64.65151999999999
64.252416
64.001792
64.56550399999999
64.076032
63.88352
64.265472
63.844607999999994
64.028928
63.783936
64.926464
64.450048
64.35328
63.762176
64.25420799999999
64.24704
63.813632
64.136704
64.093952
64.37248
64.745728
64.476416
64.06656
64.182272
64.364032
63.923967999999995
64.49689599999999
64.329472
64.18432
64.02047999999999
65.27129599999999
64.007424
64.458752
64.298752
63.822336
62.951423999999996
62.747904
64.294144
63.992064
64.655104
64.80972799999999
63.979008
64.242176
64.474368
64.17510399999999
64.039424
63.897088
63.831551999999995
64.280832
64.65408
64.20864
63.869952
63.053568
64.714496
65.285888
64.07628799999999
64.059392
63.048959999999994
64.39014399999999
64.443904
64.02687999999999
64.1728
63.915519999999994
